OrderNumber,SalesChannel,WarehouseCode,ProcuredDate,OrderDate,ShipDate,DeliveryDate,CurrencyCode,_SalesTeamID,SalesTeam,_CustomerID,Customer,Sales_Region,_StoreID,_ProductID,Product,OrderQuantity,DiscountApplied,UnitPrice,UnitCost,CityName,County,StateCode,State,Type,Latitude,Longitude,AreaCode,Population,HouseholdIncome,MedianIncome,LandArea,WaterArea,TimeZone
SO - 0007434,Online,WARE-NMK1003,6/18/2020,10/15/2020,10/26/2020,10/30/2020,USD,15,Roger Alexander,10,21st Ltd,Midwest,122,6,Computers,4.000000,0.150000,1768.800000,1238.16,Hollywood,Broward County,FL,Florida,City,26.011200,-80.149490,954.000000,149728.000000,55823.000000,46791.000000,70639073.000000,8937087.000000,America/New York
SO - 0007435,Distributor,WARE-NMK1003,6/18/2020,10/15/2020,11/2/2020,11/5/2020,USD,22,Joe Price,39,Victory Ltd,Northeast,188,33,Outdoor Decor,1.000000,0.075000,1118.900000,839.18,Perry,Marion County,IN,Indiana,Township,39.676740,-86.156160,317.000000,113236.000000,44154.000000,44302.000000,118291390.000000,259404.000000,America/Indiana/Indianapolis
SO - 0007436,Online,WARE-PUJ1005,6/18/2020,10/15/2020,11/11/2020,11/21/2020,USD,15,Roger Alexander,6,"PEDIFIX, Corp",Midwest,284,23,Accessories,3.000000,0.150000,1232.800000,813.65,Broken Arrow,Wagoner County/Tulsa County,OK,Oklahoma,City,36.036530,-95.781000,918.000000,106563.000000,37246.000000,67131.000000,159889421.000000,1579677.000000,America/Chicago
SO - 0007437,Online,WARE-NMK1003,6/18/2020,10/15/2020,10/31/2020,11/7/2020,USD,13,Todd Roberts,8,Medsep Group,West,100,29,Pendants,6.000000,0.075000,3819.000000,2902.44,Pueblo,Pueblo County,CO,Colorado,City,38.254450,-104.609140,719.000000,109412.000000,43249.000000,34550.000000,138802381.000000,2033674.000000,America/Denver
SO - 0007438,Distributor,WARE-PUJ1005,6/18/2020,10/15/2020,10/26/2020,10/28/2020,USD,24,Roy Rice,10,21st Ltd,Midwest,315,43,Festive,6.000000,0.050000,3919.500000,2508.48,Corpus Christi,Aransas County/Kleberg County/Nueces County/San Patricio County,TX,Texas,City,27.754250,-97.173390,361.000000,324074.000000,114817.000000,50658.000000,452109961.000000,852118618.000000,America/Chicago
SO - 0007439,Wholesale,WARE-XYS1001,6/18/2020,10/15/2020,10/25/2020,11/1/2020,USD,27,Shawn Torres,9,Ei ,Northeast,17,22,Wine Storage,2.000000,0.200000,3028.400000,1907.89,Antioch,Contra Costa County,CA,California,City,38.004920,-121.805790,925.000000,110542.000000,33718.000000,64329.000000,76173197.000000,1842711.000000,America/Los Angeles
SO - 0007440,Distributor,WARE-XYS1001,6/18/2020,10/15/2020,11/6/2020,11/8/2020,USD,25,Patrick Graham,48,"Fenwal, Corp",South,27,8,Cocktail Glasses,1.000000,0.300000,227.800000,157.18,Daly City,San Mateo County,CA,California,City,37.705830,-122.461940,650.000000,106562.000000,31137.000000,74449.000000,19788422.000000,0.000000,America/Los Angeles
SO - 0007441,Wholesale,WARE-MKL1006,6/18/2020,10/15/2020,11/7/2020,11/8/2020,USD,27,Shawn Torres,37,AuroMedics Corp,Northeast,336,43,Festive,8.000000,0.050000,1882.700000,1581.47,Plano,Collin County/Denton County,TX,Texas,City,33.050770,-96.747940,972.000000,283558.000000,103937.000000,83793.000000,185617682.000000,927319.000000,America/Chicago
SO - 0007442,Distributor,WARE-UHY1004,6/18/2020,10/16/2020,10/29/2020,11/7/2020,USD,23,Douglas Tucker,25,Prasco Group,Midwest,207,8,Cocktail Glasses,6.000000,0.400000,864.300000,363.01,Cambridge,Middlesex County,MA,Massachusetts,City,42.375100,-71.105610,857.000000,110402.000000,43801.000000,79416.000000,16556713.000000,1861901.000000,America/New York
SO - 0007443,Distributor,WARE-NMK1003,6/18/2020,10/16/2020,11/11/2020,11/14/2020,USD,25,Patrick Graham,29,"Apotheca, Ltd",South,106,18,Basketball,1.000000,0.050000,2800.600000,2380.51,Hartford (Town),Hartford County,CT,Connecticut,Town,41.765930,-72.681580,959.000000,124006.000000,45239.000000,30630.000000,45016120.000000,1748078.000000,America/New York
SO - 0007444,In-Store,WARE-NMK1003,6/18/2020,10/16/2020,11/3/2020,11/4/2020,USD,3,Jerry Green,5,Procter Corp,West,196,27,Wreaths,7.000000,0.075000,1125.600000,596.57,Overland Park,Johnson County,KS,Kansas,City,38.982230,-94.670790,913.000000,186515.000000,74830.000000,72463.000000,194562941.000000,1309517.000000,America/Chicago
SO - 0007445,Online,WARE-NBV1002,6/18/2020,10/16/2020,10/31/2020,11/5/2020,USD,15,Roger Alexander,22,Capweld ,Midwest,79,20,Bar Tools,8.000000,0.050000,5889.300000,4711.44,Simi Valley,Ventura County,CA,California,City,34.269450,-118.781480,805.000000,126788.000000,41972.000000,90210.000000,107421127.000000,1984799.000000,America/Los Angeles
SO - 0007446,Online,WARE-PUJ1005,6/18/2020,10/16/2020,11/4/2020,11/12/2020,USD,18,Shawn Wallace,9,Ei ,South,317,33,Outdoor Decor,4.000000,0.050000,1045.200000,846.61,Denton,Denton County,TX,Texas,City,33.214840,-97.133070,940.000000,131044.000000,43745.000000,49100.000000,241927463.000000,4345974.000000,America/Chicago
SO - 0007447,In-Store,WARE-XYS1001,6/18/2020,10/16/2020,10/23/2020,10/28/2020,USD,3,Jerry Green,15,Rochester Ltd,West,15,42,Bean Bags,1.000000,0.075000,5071.900000,4311.12,Tucson,Pima County,AZ,Arizona,City,32.221740,-110.926480,520.000000,531641.000000,206342.000000,37149.000000,597790363.000000,819492.000000,America/Phoenix
SO - 0007448,Online,WARE-UHY1004,6/18/2020,10/16/2020,10/24/2020,10/31/2020,USD,18,Shawn Wallace,48,"Fenwal, Corp",South,207,47,Audio,4.000000,0.150000,2358.400000,1815.97,Cambridge,Middlesex County,MA,Massachusetts,City,42.375100,-71.105610,857.000000,110402.000000,43801.000000,79416.000000,16556713.000000,1861901.000000,America/New York
SO - 0007449,Online,WARE-NMK1003,6/18/2020,10/17/2020,11/2/2020,11/5/2020,USD,16,Anthony Berry,6,"PEDIFIX, Corp",West,190,27,Wreaths,4.000000,0.075000,1909.500000,801.99,Warren,Marion County,IN,Indiana,Township,39.775140,-86.017180,317.000000,103365.000000,38889.000000,41504.000000,125067149.000000,209265.000000,America/Indiana/Indianapolis
SO - 0007450,Online,WARE-XYS1001,6/18/2020,10/17/2020,10/23/2020,10/30/2020,USD,16,Anthony Berry,33,Trigen ,West,11,10,Blankets,3.000000,0.200000,884.400000,548.33,Phoenix,Maricopa County,AZ,Arizona,City,33.448380,-112.074040,602.000000,1563025.000000,525610.000000,47326.000000,1340692038.000000,3247104.000000,America/Phoenix
SO - 0007451,In-Store,WARE-UHY1004,6/18/2020,10/17/2020,10/23/2020,11/1/2020,USD,5,Stephen Payne,32,OHTA'S Corp,South,206,32,Vases,7.000000,0.400000,944.700000,472.35,Boston,Suffolk County,MA,Massachusetts,City,42.358430,-71.059770,857.000000,667137.000000,256294.000000,55777.000000,125219114.000000,106849577.000000,America/New York
SO - 0007452,Distributor,WARE-NBV1002,6/18/2020,10/17/2020,10/28/2020,11/4/2020,USD,22,Joe Price,44,Winthrop ,Northeast,75,42,Bean Bags,8.000000,0.050000,3658.200000,2487.58,Santa Clara,Santa Clara County,CA,California,City,37.354110,-121.955240,408.000000,126215.000000,43433.000000,98914.000000,47678886.000000,0.000000,America/Los Angeles
SO - 0007453,In-Store,WARE-NMK1003,6/18/2020,10/18/2020,11/11/2020,11/18/2020,USD,5,Stephen Payne,38,Ascend Ltd,South,96,16,Stemware,5.000000,0.050000,730.300000,452.79,Fort Collins,Larimer County,CO,Colorado,City,40.585260,-105.084420,970.000000,161175.000000,58918.000000,55647.000000,144576803.000000,3196479.000000,America/Denver
SO - 0007454,In-Store,WARE-XYS1001,6/18/2020,10/18/2020,10/24/2020,11/3/2020,USD,2,Keith Griffin,34,OUR Ltd,Northeast,26,42,Bean Bags,3.000000,0.100000,3852.500000,3082.00,Costa Mesa,Orange County,CA,California,City,33.641130,-117.918670,949.000000,113204.000000,40908.000000,66459.000000,40723584.000000,211253.000000,America/Los Angeles
SO - 0007455,In-Store,WARE-PUJ1005,6/18/2020,10/18/2020,10/27/2020,11/3/2020,USD,6,Joshua Bennett,45,Nipro ,Northeast,325,1,Cookware,1.000000,0.200000,1045.200000,449.44,Killeen,Bell County,TX,Texas,City,31.117120,-97.727800,254.000000,140806.000000,46952.000000,47763.000000,138670219.000000,1727829.000000,America/Chicago
SO - 0007456,In-Store,WARE-XYS1001,6/18/2020,10/18/2020,10/31/2020,11/1/2020,USD,11,Joshua Little,15,Rochester Ltd,South,54,3,Table Lamps,8.000000,0.075000,1896.100000,796.36,Oceanside,San Diego County,CA,California,City,33.195870,-117.379480,760.000000,175691.000000,60493.000000,57703.000000,106841893.000000,2392242.000000,America/Los Angeles
SO - 0007457,Online,WARE-MKL1006,6/18/2020,10/18/2020,10/22/2020,10/27/2020,USD,13,Todd Roberts,10,21st Ltd,West,337,27,Wreaths,2.000000,0.100000,1045.200000,637.57,Richardson,Collin County/Dallas County,TX,Texas,City,32.972290,-96.708070,972.000000,110815.000000,40020.000000,72427.000000,73982785.000000,234329.000000,America/Chicago
SO - 0007458,In-Store,WARE-PUJ1005,6/18/2020,10/18/2020,11/4/2020,11/10/2020,USD,4,Chris Armstrong,31,Uriel Group,Northeast,320,11,Ornaments,7.000000,0.300000,1112.200000,633.95,Frisco,Collin County/Denton County,TX,Texas,City,33.155430,-96.822600,972.000000,154407.000000,45452.000000,114098.000000,175272056.000000,1449212.000000,America/Chicago
SO - 0007459,In-Store,WARE-NMK1003,6/18/2020,10/18/2020,11/1/2020,11/10/2020,USD,10,Jonathan Hawkins,28,Dharma Ltd,West,152,9,Baseball,4.000000,0.100000,1025.100000,717.57,Aurora (Township),Kane County,IL,Illinois,Township,41.768870,-88.318930,630.000000,148308.000000,44798.000000,49797.000000,89841331.000000,1727843.000000,America/Chicago
SO - 0007460,In-Store,WARE-XYS1001,6/18/2020,10/18/2020,10/23/2020,10/26/2020,USD,1,Adam Hernandez,3,"Elorac, Corp",Northeast,5,8,Cocktail Glasses,2.000000,0.100000,1011.700000,556.44,Little Rock,Pulaski County,AR,Arkansas,City,34.746480,-92.289590,501.000000,197992.000000,79902.000000,46085.000000,307398785.000000,6758644.000000,America/Chicago
SO - 0007461,Online,WARE-NBV1002,6/18/2020,10/18/2020,11/6/2020,11/8/2020,USD,14,Paul Holmes,44,Winthrop ,Midwest,76,30,Wall Coverings,3.000000,0.150000,3892.700000,2763.82,Santa Clarita,Los Angeles County,CA,California,City,34.391660,-118.542590,661.000000,182371.000000,59247.000000,83554.000000,136645644.000000,131952.000000,America/Los Angeles
SO - 0007462,In-Store,WARE-UHY1004,6/18/2020,10/18/2020,10/20/2020,10/24/2020,USD,6,Joshua Bennett,48,"Fenwal, Corp",Northeast,217,7,Dinnerware,4.000000,0.075000,2338.300000,1823.87,Sterling Heights,Macomb County,MI,Michigan,City,42.580310,-83.030200,586.000000,132052.000000,49444.000000,60089.000000,94553340.000000,753481.000000,America/Detroit
SO - 0007463,Distributor,WARE-PUJ1005,6/18/2020,10/19/2020,11/1/2020,11/2/2020,USD,21,Samuel Fowler,37,AuroMedics Corp,Midwest,270,16,Stemware,6.000000,0.400000,227.800000,102.51,Queens,Queens County,NY,New York,Borough,40.750000,-73.866670,718.000000,2339150.000000,782664.000000,42439.000000,109000000.000000,70000000.000000,America/New York
SO - 0007464,In-Store,WARE-PUJ1005,6/18/2020,10/19/2020,10/22/2020,10/23/2020,USD,10,Jonathan Hawkins,8,Medsep Group,West,312,17,Furniture Cushions,5.000000,0.050000,1078.700000,765.88,Brownsville,Cameron County,TX,Texas,City,25.901750,-97.497480,956.000000,183887.000000,51563.000000,32894.000000,343092656.000000,35763836.000000,America/Chicago
SO - 0007465,In-Store,WARE-NMK1003,6/18/2020,10/19/2020,11/13/2020,11/23/2020,USD,8,George Lewis,46,U.S. Ltd,West,200,18,Basketball,8.000000,0.075000,1038.500000,747.72,Louisville,Jefferson County,KY,Kentucky,City,38.254240,-85.759410,502.000000,760026.000000,0.000000,0.000000,159116437.000000,12579358.000000,America/New York
SO - 0007466,Wholesale,WARE-NMK1003,6/18/2020,10/19/2020,10/21/2020,10/22/2020,USD,26,Donald Reynolds,4,ETUDE Ltd,South,110,10,Blankets,5.000000,0.400000,3296.400000,2340.44,Stamford (Town),Fairfield County,CT,Connecticut,Town,41.079860,-73.546030,203.000000,128874.000000,46974.000000,79359.000000,97430571.000000,37323740.000000,America/New York
SO - 0007467,Online,WARE-UHY1004,6/18/2020,10/19/2020,11/3/2020,11/11/2020,USD,19,Nicholas Cunningham,45,Nipro ,South,259,21,Floral,4.000000,0.150000,1038.500000,425.79,Babylon (Town),Suffolk County,NY,New York,Town,40.640920,-73.316690,631.000000,213776.000000,68789.000000,80327.000000,135481314.000000,160302131.000000,America/New York
SO - 0007468,Online,WARE-MKL1006,6/18/2020,10/19/2020,11/13/2020,11/14/2020,USD,16,Anthony Berry,27,Wuxi Group,West,332,14,Mirrors,1.000000,0.100000,2592.900000,2100.25,Midland,Martin County/Midland County,TX,Texas,City,32.024640,-102.113470,432.000000,132950.000000,43214.000000,69173.000000,192622240.000000,460027.000000,America/Chicago
SO - 0007469,Wholesale,WARE-PUJ1005,6/18/2020,10/20/2020,10/30/2020,11/6/2020,USD,26,Donald Reynolds,27,Wuxi Group,South,272,8,Cocktail Glasses,5.000000,0.200000,2425.400000,1600.76,Rochester,Monroe County,NY,New York,City,43.154780,-77.615560,716.000000,209802.000000,85741.000000,30960.000000,92678538.000000,3546651.000000,America/New York
SO - 0007470,Online,WARE-PUJ1005,6/18/2020,10/20/2020,10/26/2020,11/4/2020,USD,14,Paul Holmes,11,Apollo Ltd,Midwest,319,18,Basketball,3.000000,0.150000,5078.600000,4113.67,Fort Worth,Parker County/Johnson County/Tarrant County/Wise County/Denton County,TX,Texas,City,32.781520,-97.346750,682.000000,833319.000000,273457.000000,53214.000000,888054781.000000,21556246.000000,America/Chicago
SO - 0007471,Wholesale,WARE-PUJ1005,6/18/2020,10/20/2020,10/25/2020,11/4/2020,USD,26,Donald Reynolds,38,Ascend Ltd,South,283,27,Wreaths,1.000000,0.075000,1065.300000,543.30,Toledo,Lucas County,OH,Ohio,City,41.663940,-83.555210,419.000000,279789.000000,117531.000000,33687.000000,209065315.000000,8887951.000000,America/New York
SO - 0007472,In-Store,WARE-UHY1004,6/18/2020,10/20/2020,11/17/2020,11/22/2020,USD,10,Jonathan Hawkins,15,Rochester Ltd,West,237,13,Bakeware,8.000000,0.100000,1762.100000,1444.92,Winston-Salem,Forsyth County,NC,North Carolina,City,36.099860,-80.244220,336.000000,241218.000000,93267.000000,39882.000000,343173025.000000,3173027.000000,America/New York
SO - 0007473,In-Store,WARE-MKL1006,6/18/2020,10/20/2020,10/30/2020,11/3/2020,USD,7,Shawn Cook,25,Prasco Group,Midwest,354,17,Furniture Cushions,2.000000,0.050000,2599.600000,1819.72,Norfolk,Norfolk city,VA,Virginia,City,36.846810,-76.285220,757.000000,246393.000000,87045.000000,44480.000000,137985835.000000,111697132.000000,America/New York
SO - 0007474,Wholesale,WARE-XYS1001,6/18/2020,10/20/2020,11/10/2020,11/18/2020,USD,27,Shawn Torres,43,"Exact-Rx, Corp",Northeast,41,32,Vases,8.000000,0.200000,2646.500000,1482.04,Hayward,Alameda County,CA,California,City,37.668820,-122.080800,510.000000,158289.000000,46713.000000,65096.000000,117943767.000000,47363956.000000,America/Los Angeles
SO - 0007475,Online,WARE-NMK1003,6/18/2020,10/20/2020,10/30/2020,11/4/2020,USD,14,Paul Holmes,28,Dharma Ltd,Midwest,203,20,Bar Tools,6.000000,0.100000,951.400000,780.15,Metairie,Jefferson Parish,LA,Louisiana,CDP,29.984090,-90.152850,504.000000,140074.000000,59557.000000,52421.000000,60144259.000000,109317.000000,America/Chicago
SO - 0007476,Distributor,WARE-XYS1001,6/18/2020,10/21/2020,11/6/2020,11/11/2020,USD,24,Roy Rice,2,WakeFern ,Midwest,7,36,Clocks,3.000000,0.075000,2432.100000,1970.00,Gilbert,Maricopa County,AZ,Arizona,Town,33.352830,-111.789030,480.000000,247542.000000,73617.000000,82424.000000,176124143.000000,510475.000000,America/Phoenix
SO - 0007477,Online,WARE-MKL1006,6/18/2020,10/21/2020,11/3/2020,11/11/2020,USD,13,Todd Roberts,2,WakeFern ,West,344,41,Collectibles,7.000000,0.400000,5916.100000,4673.72,Wichita Falls,Wichita County,TX,Texas,City,33.913710,-98.493390,940.000000,104710.000000,37200.000000,44543.000000,187027492.000000,61486.000000,America/Chicago
SO - 0007478,In-Store,WARE-NBV1002,6/18/2020,10/21/2020,10/30/2020,11/9/2020,USD,5,Stephen Payne,5,Procter Corp,South,64,15,Outdoor Furniture,1.000000,0.050000,1139.000000,694.79,Riverside,Riverside County,CA,California,City,33.953330,-117.396110,951.000000,322424.000000,91267.000000,57196.000000,210379895.000000,801713.000000,America/Los Angeles
SO - 0007479,In-Store,WARE-UHY1004,6/18/2020,10/21/2020,11/2/2020,11/3/2020,USD,10,Jonathan Hawkins,24,Burt's Corp,West,248,5,Bathroom Furniture,8.000000,0.050000,2546.000000,1884.04,Albuquerque,Bernalillo County,NM,New Mexico,City,35.084490,-106.651140,505.000000,559121.000000,222098.000000,47030.000000,487357375.000000,4655624.000000,America/Denver
SO - 0007480,In-Store,WARE-MKL1006,6/18/2020,10/21/2020,10/31/2020,11/6/2020,USD,4,Chris Armstrong,28,Dharma Ltd,Northeast,355,4,Serveware,7.000000,0.050000,931.300000,530.84,Richmond,Richmond city,VA,Virginia,City,37.553760,-77.460260,804.000000,220289.000000,87224.000000,40758.000000,154942138.000000,6879776.000000,America/New York
SO - 0007481,In-Store,WARE-NMK1003,6/18/2020,10/21/2020,11/8/2020,11/11/2020,USD,11,Joshua Little,45,Nipro ,South,143,8,Cocktail Glasses,1.000000,0.075000,3953.000000,3360.05,Macon,Bibb County,GA,Georgia,Other,32.808840,-83.694190,478.000000,153515.000000,57025.000000,36568.000000,645603627.000000,14488557.000000,America/New York
SO - 0007482,Online,WARE-NBV1002,6/18/2020,10/21/2020,11/9/2020,11/12/2020,USD,13,Todd Roberts,27,Wuxi Group,West,65,5,Bathroom Furniture,6.000000,0.150000,3068.600000,2454.88,Roseville,Placer County,CA,California,City,38.752120,-121.288010,916.000000,130269.000000,46547.000000,75867.000000,111337848.000000,3366.000000,America/Los Angeles
SO - 0007483,Online,WARE-PUJ1005,6/18/2020,10/21/2020,10/30/2020,11/1/2020,USD,20,Anthony Torres,17,Pure Group,West,309,5,Bathroom Furniture,1.000000,0.150000,944.700000,566.82,Arlington,Tarrant County,TX,Texas,City,32.735690,-97.108070,682.000000,388125.000000,133808.000000,53326.000000,248200304.000000,9682817.000000,America/Chicago
SO - 0007484,Online,WARE-NBV1002,6/18/2020,10/21/2020,11/13/2020,11/19/2020,USD,18,Shawn Wallace,33,Trigen ,South,73,13,Bakeware,1.000000,0.100000,1239.500000,842.86,San Mateo,San Mateo County,CA,California,City,37.562990,-122.325530,650.000000,103536.000000,37861.000000,90208.000000,31415730.000000,9721639.000000,America/Los Angeles
SO - 0007485,In-Store,WARE-PUJ1005,6/18/2020,10/21/2020,10/30/2020,11/7/2020,USD,12,Carl Nguyen,34,OUR Ltd,Midwest,280,12,Dining Furniture,3.000000,0.050000,2338.300000,1286.07,Cleveland,Cuyahoga County,OH,Ohio,City,41.499500,-81.695410,216.000000,388072.000000,167100.000000,26150.000000,201255242.000000,12332080.000000,America/New York
SO - 0007486,In-Store,WARE-XYS1001,6/18/2020,10/21/2020,10/27/2020,11/6/2020,USD,1,Adam Hernandez,10,21st Ltd,Northeast,38,43,Festive,5.000000,0.075000,2445.500000,1760.76,Fullerton,Orange County,CA,California,City,33.870290,-117.925340,657.000000,140847.000000,45031.000000,65974.000000,58100816.000000,28063.000000,America/Los Angeles
SO - 0007487,In-Store,WARE-XYS1001,6/18/2020,10/21/2020,10/28/2020,11/7/2020,USD,10,Jonathan Hawkins,30,S.S.S. Group,West,58,27,Wreaths,5.000000,0.050000,214.400000,145.79,Palmdale,Los Angeles County,CA,California,City,34.579430,-118.116460,661.000000,158351.000000,42720.000000,52392.000000,274452754.000000,633935.000000,America/Los Angeles
SO - 0007488,In-Store,WARE-NBV1002,6/18/2020,10/22/2020,11/16/2020,11/21/2020,USD,2,Keith Griffin,19,Qualitest ,Northeast,72,21,Floral,8.000000,0.050000,877.700000,561.73,San Jose,Santa Clara County,CA,California,City,37.339390,-121.894960,408.000000,1026908.000000,314297.000000,84647.000000,459749746.000000,7803332.000000,America/Los Angeles
SO - 0007489,In-Store,WARE-NBV1002,6/18/2020,10/22/2020,10/30/2020,11/3/2020,USD,8,George Lewis,19,Qualitest ,West,61,13,Bakeware,4.000000,0.075000,2398.600000,1703.01,Rancho Cucamonga,San Bernardino County,CA,California,City,34.106400,-117.593110,909.000000,175236.000000,55240.000000,77396.000000,103562370.000000,24723.000000,America/Los Angeles
SO - 0007490,In-Store,WARE-MKL1006,6/18/2020,10/22/2020,10/26/2020,11/2/2020,USD,7,Shawn Cook,44,Winthrop ,Midwest,347,27,Wreaths,4.000000,0.050000,3999.900000,2919.93,West Jordan,Salt Lake County,UT,Utah,City,40.609670,-111.939100,385.000000,111946.000000,31742.000000,68442.000000,83717638.000000,0.000000,America/Denver
SO - 0007491,In-Store,WARE-PUJ1005,6/18/2020,10/22/2020,10/30/2020,11/2/2020,USD,9,Joshua Ryan,24,Burt's Corp,Midwest,265,40,Rugs,8.000000,0.400000,2412.000000,1664.28,Islip,Suffolk County,NY,New York,Town,40.712580,-73.195520,631.000000,336113.000000,101387.000000,86864.000000,268844871.000000,153259682.000000,America/New York
